timestamp,J,Q,ET,wi,C_J,C_Qm,C_Qm_NP,d_f,F_14,F_75,F_218,F_352,F_1056
23-Feb-2021 21:00:00,0,0.0438595388053514,0,0.239418488388475,NaN,216.645259352956,304.422083481716,0.537645590725777,0,0.213840725271459,0.341712939244163,0.566835550527518,0.854949724618921
24-Feb-2021 00:00:00,0,0.0436879668120713,0,0.238810409695756,NaN,216.759147057707,304.595614828999,0.537713165676273,0,0.21366186218112,0.341514395613102,0.566661804829195,0.854877499881447
24-Feb-2021 03:00:00,0,0.0435177357392939,0,0.238208874708972,NaN,216.87237617609,304.768048738334,0.537779823852821,0,0.21348503774433,0.341318066078643,0.566489950733721,0.854806046018709
24-Feb-2021 06:00:00,0,0.0433488281955024,0,0.237613782931768,NaN,216.98495689179,304.939402506479,0.537845581281664,0,0.213310218264298,0.341123914854271,0.5663199584227,0.854735351131969
24-Feb-2021 09:00:00,0,0.0431812271260723,0,0.237025035877445,NaN,217.096899172512,305.109693069835,0.537910453661181,0,0.213137370772823,0.340931906910162,0.566151798692449,0.854665403562519
24-Feb-2021 12:00:00,0,0.0430149158044278,0,0.236442537019627,NaN,217.208212775636,305.278937013691,0.537974456371083,0,0.212966463010913,0.34074200795349,0.565985442938396,0.854596191885733
24-Feb-2021 15:00:00,0,0.0428498778234881,0,0.235866191744367,NaN,217.318907253683,305.447150581185,0.538037604475711,0,0.212797463410007,0.340554184409342,0.565820863139967,0.854527704905286
24-Feb-2021 18:00:00,0,0.0426860970873935,0,0.235295907303616,NaN,217.428991959625,305.614349681996,0.538099912737906,0,0.212630341073786,0.340368403402218,0.565658031845906,0.854459931647542
24-Feb-2021 21:00:00,0,0.0425235578034993,0,0.234731592770054,NaN,217.538476052024,305.780549900776,0.538161395621448,0,0.212465065760551,0.340184632738095,0.565496922160041,0.854392861356104
25-Feb-2021 00:00:00,0,0.042362244474628,0,0.234173158993196,NaN,217.647368500017,305.945766505327,0.538222067301281,0,0.212301607866153,0.340002840887037,0.565337507727474,0.854326483486531
25-Feb-2021 03:00:00,0,0.042202141891569,0,0.23362051855675,NaN,217.755678088151,306.110014454532,0.538281941669244,0,0.212139938407443,0.339822996966326,0.565179762721165,0.854260787701192
25-Feb-2021 06:00:00,0,0.0420432351258181,0,0.233073585737189,NaN,217.86341342107,306.273308406062,0.538341032341183,0,0.211980029006232,0.339645070724107,0.565023661828924,0.854195763864284
25-Feb-2021 09:00:00,0,0.0418855095225457,0,0.232532276463491,NaN,217.97058292806,306.435662723839,0.538399352663886,0,0.211821851873748,0.339469032523514,0.564869180240773,0.854131402036975
25-Feb-2021 12:00:00,0,0.0417289506937867,0,0.231996508278009,NaN,218.077194867462,306.597091485293,0.538456915721332,0,0.211665379795556,0.33929485332728,0.56471629363668,0.8540676924727
25-Feb-2021 15:00:00,0,0.0415735445118429,0,0.231466200298436,NaN,218.18325733095,306.757608488404,0.53851373434128,0,0.21151058611694,0.339122504682789,0.564564978174642,0.854004625612583
25-Feb-2021 18:00:00,0,0.0414192771028903,0,0.230941273180831,NaN,218.288778247681,306.91722725853,0.538569821100475,0,0.211357444728731,0.338951958707582,0.56441521047912,0.853942192080988
25-Feb-2021 21:00:00,0,0.0412661348407838,0,0.230421649083673,NaN,218.393765388326,307.075961055053,0.538625188331587,0,0.211205930053545,0.338783188075284,0.564266967629799,0.853880382681195
26-Feb-2021 00:00:00,0,0.0411141043410526,0,0.2299072516329,NaN,218.498226368985,307.233822877816,0.538679848128588,0,0.211056017032451,0.338616166001939,0.564120227150665,0.853819188391199
